TlmId,Facility,AppReconcile,MsgEvent,MsgType,UMID,MsgControlId,MsgDatetime,App,ReceiveDatetime,ActivityDatetime
1.38211E+11,COCYK,MT56,VXU^V04,VXU,MT_COCYK_VXU_YKIMMUN.1.58511,YKIMMUN.1.58511,10/3/23 5:41,MT,10/3/23 5:41,10/3/23 5:41
1.38211E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205431,WMIMMUN.1.205431,9/23/23 23:04,MT,9/23/23 23:04,9/23/23 23:04
1.38212E+11,COCPL,MT56,VXU^V04,VXU,MT_COCPL_VXU_PLIMMUN.1.106287,PLIMMUN.1.106287,9/15/23 13:32,MT,9/15/23 13:32,9/15/23 13:32
1.38212E+11,COCEH,MT56,VXU^V04,VXU,MT_COCEH_VXU_EHIMMUN.1.22109,EHIMMUN.1.22109,10/3/23 5:55,MT,10/3/23 5:55,10/3/23 5:55
1.38212E+11,COCST,MT56,VXU^V04,VXU,MT_COCST_VXU_STIMMUN.1.72219,STIMMUN.1.72219,10/3/23 3:54,MT,10/3/23 3:54,10/3/23 3:54
1.38212E+11,COCDAW,MT56,VXU^V04,VXU,MT_COCDAW_VXU_DAWIMMUN.1.89603,DAWIMMUN.1.89603,10/3/23 2:53,MT,10/3/23 2:53,10/3/23 2:53
1.38212E+11,COCGO,MT56,VXU^V04,VXU,MT_COCGO_VXU_GOIMMUN.1.82016,GOIMMUN.1.82016,10/3/23 2:50,MT,10/3/23 2:50,10/3/23 2:50
1.38212E+11,COCSZ,MT56,VXU^V04,VXU,MT_COCSZ_VXU_SZIMMUN.1.163995,SZIMMUN.1.163995,10/3/23 2:47,MT,10/3/23 2:47,10/3/23 2:47
1.38212E+11,COCFW,MT56,VXU^V04,VXU,MT_COCFW_VXU_FWIMMUN.1.79673,FWIMMUN.1.79673,10/3/23 0:07,MT,10/3/23 0:07,10/3/23 0:07
1.38212E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123363,BAUIMMUN.1.123363,9/27/23 3:52,MT,9/27/23 3:52,9/27/23 3:52
1.38212E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123364,BAUIMMUN.1.123364,9/27/23 3:55,MT,9/27/23 3:55,9/27/23 3:55
1.38212E+11,COCSR,MT56,VXU^V04,VXU,MT_COCSR_VXU_SRIMMUN.1.67792,SRIMMUN.1.67792,9/12/23 21:23,MT,9/12/23 21:23,9/12/23 21:23
1.38212E+11,COCDL,MT56,VXU^V04,VXU,MT_COCDL_VXU_DLIMMUN.1.108184,DLIMMUN.1.108184,9/15/23 13:58,MT,9/15/23 13:58,9/15/23 13:58
1.38212E+11,COCWF,MT56,VXU^V04,VXU,MT_COCWF_VXU_WFIMMUN.1.34608,WFIMMUN.1.34608,10/3/23 3:06,MT,10/3/23 3:06,10/3/23 3:06
1.38212E+11,COCTRA,MT56,VXU^V04,VXU,MT_COCTRA_VXU_TRAIMMUN.1.19373,TRAIMMUN.1.19373,10/3/23 5:03,MT,10/3/23 5:03,10/3/23 5:03
1.38212E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180942,CBAIMMUN.1.180942,9/27/23 4:13,MT,9/27/23 4:13,9/27/23 4:13
1.38212E+11,COCMSO,MT56,VXU^V04,VXU,MT_COCMSO_VXU_MSOIMMUN.1.42855,MSOIMMUN.1.42855,9/23/23 23:54,MT,9/23/23 23:54,9/23/23 23:54
1.38212E+11,COCYK,MT56,VXU^V04,VXU,MT_COCYK_VXU_YKIMMUN.1.58512,YKIMMUN.1.58512,10/3/23 6:05,MT,10/3/23 6:05,10/3/23 6:05
1.38212E+11,COCMT,MT56,VXU^V04,VXU,MT_COCMT_VXU_MTIMMUN.1.102020,MTIMMUN.1.102020,9/23/23 23:53,MT,9/23/23 23:53,9/23/23 23:53
1.38212E+11,COCEI,MT56,VXU^V04,VXU,MT_COCEI_VXU_EIIMMUN.1.46754,EIIMMUN.1.46754,10/3/23 6:17,MT,10/3/23 6:17,10/3/23 6:17
1.38212E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181230,WYIMMUN.1.181230,10/3/23 5:19,MT,10/3/23 5:19,10/3/23 5:19
1.38212E+11,COCPMA,MT56,VXU^V04,VXU,MT_COCPMA_VXU_PMAIMMUN.1.14249,PMAIMMUN.1.14249,10/3/23 6:20,MT,10/3/23 6:20,10/3/23 6:20
1.38213E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142669,BRIMMUN.1.142669,9/14/23 14:57,MT,9/14/23 14:57,9/14/23 14:57
1.38213E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142670,BRIMMUN.1.142670,9/14/23 14:59,MT,9/14/23 14:59,9/14/23 14:59
1.38213E+11,COCTL,MT56,VXU^V04,VXU,MT_COCTL_VXU_TLIMMUN.1.70546,TLIMMUN.1.70546,10/3/23 0:25,MT,10/3/23 0:25,10/3/23 0:25
1.38213E+11,COCGTH,MT56,VXU^V04,VXU,MT_COCGTH_VXU_GTHIMMUN.1.28217,GTHIMMUN.1.28217,9/27/23 4:30,MT,9/27/23 4:30,9/27/23 4:30
1.38213E+11,COCPL,MT56,VXU^V04,VXU,MT_COCPL_VXU_PLIMMUN.1.106288,PLIMMUN.1.106288,9/15/23 13:47,MT,9/15/23 13:47,9/15/23 13:47
1.38213E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95577,JMIMMUN.1.95577,10/3/23 6:30,MT,10/3/23 6:30,10/3/23 6:30
1.38213E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95578,JMIMMUN.1.95578,10/3/23 6:43,MT,10/3/23 6:43,10/3/23 6:43
1.38213E+11,COCCBM,MT56,VXU^V04,VXU,MT_COCCBM_VXU_CBMIMMUN.1.41196,CBMIMMUN.1.41196,10/3/23 4:39,MT,10/3/23 4:39,10/3/23 4:39
1.38213E+11,COCIE,MT56,VXU^V04,VXU,MT_COCIE_VXU_IEIMMUN.1.20429,IEIMMUN.1.20429,10/3/23 6:43,MT,10/3/23 6:43,10/3/23 6:43
1.38213E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123365,BAUIMMUN.1.123365,9/27/23 4:48,MT,9/27/23 4:48,9/27/23 4:48
1.38213E+11,COCRK,MT56,VXU^V04,VXU,MT_COCRK_VXU_RKIMMUN.1.37330,RKIMMUN.1.37330,9/27/23 4:49,MT,9/27/23 4:49,9/27/23 4:49
1.38213E+11,COCSR,MT56,VXU^V04,VXU,MT_COCSR_VXU_SRIMMUN.1.67793,SRIMMUN.1.67793,9/12/23 21:58,MT,9/12/23 21:59,9/12/23 21:59
1.38213E+11,COCDAB,MT56,VXU^V04,VXU,MT_COCDAB_VXU_DABIMMUN.1.20352,DABIMMUN.1.20352,10/3/23 6:53,MT,10/3/23 6:53,10/3/23 6:53
1.38213E+11,COCSZ,MT56,VXU^V04,VXU,MT_COCSZ_VXU_SZIMMUN.1.163996,SZIMMUN.1.163996,10/3/23 3:58,MT,10/3/23 3:58,10/3/23 3:58
1.38213E+11,COCCBQ,MT56,VXU^V04,VXU,MT_COCCBQ_VXU_CBQIMMUN.1.80614,CBQIMMUN.1.80614,10/3/23 1:10,MT,10/3/23 1:10,10/3/23 1:10
1.38213E+11,COCKW,MT56,VXU^V04,VXU,MT_COCKW_VXU_KWIMMUN.1.85995,KWIMMUN.1.85995,9/30/23 3:27,MT,9/30/23 3:27,9/30/23 3:27
1.38213E+11,COCLE,MT56,VXU^V04,VXU,MT_COCLE_VXU_LEIMMUN.1.50590,LEIMMUN.1.50590,9/15/23 14:04,MT,9/15/23 14:04,9/15/23 14:04
1.38213E+11,COCHNA,MT56,VXU^V04,VXU,MT_COCHNA_VXU_HNAIMMUN.1.44340,HNAIMMUN.1.44340,10/3/23 6:11,MT,10/3/23 6:11,10/3/23 6:11
1.38213E+11,COCHNA,MT56,VXU^V04,VXU,MT_COCHNA_VXU_HNAIMMUN.1.44341,HNAIMMUN.1.44341,10/3/23 6:12,MT,10/3/23 6:12,10/3/23 6:12
1.38213E+11,COCCL,MT56,VXU^V04,VXU,MT_COCCL_VXU_CLIMMUN.1.91110,CLIMMUN.1.91110,9/30/23 3:40,MT,9/30/23 3:40,9/30/23 3:40
1.38214E+11,COCTL,MT56,VXU^V04,VXU,MT_COCTL_VXU_TLIMMUN.1.70547,TLIMMUN.1.70547,10/3/23 1:32,MT,10/3/23 1:32,10/3/23 1:32
1.38214E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139390,XJIMMUN.1.139390,10/3/23 7:27,MT,10/3/23 7:27,10/3/23 7:27
1.38214E+11,COCAS,MT56,VXU^V04,VXU,MT_COCAS_VXU_ASIMMUN.1.102344,ASIMMUN.1.102344,9/27/23 5:47,MT,9/27/23 5:47,9/27/23 5:47
1.38214E+11,COCDL,MT56,VXU^V04,VXU,MT_COCDL_VXU_DLIMMUN.1.108185,DLIMMUN.1.108185,9/15/23 14:17,MT,9/15/23 14:17,9/15/23 14:17
1.38214E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95579,JMIMMUN.1.95579,10/3/23 7:35,MT,10/3/23 7:35,10/3/23 7:35
1.38214E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95580,JMIMMUN.1.95580,10/3/23 7:35,MT,10/3/23 7:35,10/3/23 7:35
1.38214E+11,COCBP,MT56,VXU^V04,VXU,MT_COCBP_VXU_BPIMMUN.1.57394,BPIMMUN.1.57394,9/14/23 15:26,MT,9/14/23 15:26,9/14/23 15:26
1.38215E+11,COCRR,MT56,VXU^V04,VXU,MT_COCRR_VXU_RRIMMUN.1.66579,RRIMMUN.1.66579,9/30/23 4:12,MT,9/30/23 4:12,9/30/23 4:12
1.38215E+11,COCHN,MT56,VXU^V04,VXU,MT_COCHN_VXU_HNIMMUN.1.30521,HNIMMUN.1.30521,10/3/23 6:33,MT,10/3/23 6:33,10/3/23 6:33
1.38215E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123366,BAUIMMUN.1.123366,9/27/23 6:03,MT,9/27/23 6:03,9/27/23 6:03
1.38215E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123367,BAUIMMUN.1.123367,9/27/23 6:05,MT,9/27/23 6:05,9/27/23 6:05
1.38215E+11,COCWR,MT56,VXU^V04,VXU,MT_COCWR_VXU_WRIMMUN.1.52048,WRIMMUN.1.52048,10/3/23 2:24,MT,10/3/23 2:24,10/3/23 2:24
1.38215E+11,COCOP,MT56,VXU^V04,VXU,MT_COCOP_VXU_OPIMMUN.1.85562,OPIMMUN.1.85562,10/3/23 7:39,MT,10/3/23 7:39,10/3/23 7:39
1.38215E+11,COCMCB,MT56,VXU^V04,VXU,MT_COCMCB_VXU_MCBIMMUN.1.25638,MCBIMMUN.1.25638,9/15/23 14:29,MT,9/15/23 14:29,9/15/23 14:29
1.38215E+11,COCFW,MT56,VXU^V04,VXU,MT_COCFW_VXU_FWIMMUN.1.79674,FWIMMUN.1.79674,10/3/23 2:52,MT,10/3/23 2:52,10/3/23 2:52
1.38215E+11,COCZR,MT56,VXU^V04,VXU,MT_COCZR_VXU_ZRIMMUN.1.18866,ZRIMMUN.1.18866,10/3/23 7:54,MT,10/3/23 7:54,10/3/23 7:54
1.38215E+11,COCMSO,MT56,VXU^V04,VXU,MT_COCMSO_VXU_MSOIMMUN.1.42856,MSOIMMUN.1.42856,9/24/23 0:51,MT,9/24/23 0:51,9/24/23 0:51
1.38215E+11,COCDT,MT56,VXU^V04,VXU,MT_COCDT_VXU_DTIMMUN.1.30387,DTIMMUN.1.30387,10/3/23 8:14,MT,10/3/23 8:14,10/3/23 8:14
1.38215E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180943,CBAIMMUN.1.180943,9/27/23 6:16,MT,9/27/23 6:16,9/27/23 6:16
1.38215E+11,COCKN,MT56,VXU^V04,VXU,MT_COCKN_VXU_KNIMMUN.1.62789,KNIMMUN.1.62789,10/3/23 8:12,MT,10/3/23 8:12,10/3/23 8:12
1.38215E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205432,WMIMMUN.1.205432,9/24/23 0:47,MT,9/24/23 0:47,9/24/23 0:47
1.38215E+11,COCXG,MT56,VXU^V04,VXU,MT_COCXG_VXU_XGIMMUN.1.45126,XGIMMUN.1.45126,10/3/23 8:13,MT,10/3/23 8:13,10/3/23 8:13
1.38216E+11,COCZS,MT56,VXU^V04,VXU,MT_COCZS_VXU_ZSIMMUN.1.88801,ZSIMMUN.1.88801,9/12/23 22:50,MT,9/12/23 22:50,9/12/23 22:50
1.38216E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205433,WMIMMUN.1.205433,9/24/23 1:10,MT,9/24/23 1:10,9/24/23 1:10
1.38216E+11,COCEI,MT56,VXU^V04,VXU,MT_COCEI_VXU_EIIMMUN.1.46755,EIIMMUN.1.46755,10/3/23 8:19,MT,10/3/23 8:19,10/3/23 8:19
1.38216E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160186,TRIMMUN.1.160186,10/3/23 8:03,MT,10/3/23 8:03,10/3/23 8:03
1.38216E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160187,TRIMMUN.1.160187,10/3/23 8:06,MT,10/3/23 8:06,10/3/23 8:06
1.38216E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160188,TRIMMUN.1.160188,10/3/23 8:10,MT,10/3/23 8:10,10/3/23 8:10
1.38216E+11,COCLE,MT56,VXU^V04,VXU,MT_COCLE_VXU_LEIMMUN.1.50591,LEIMMUN.1.50591,9/15/23 14:33,MT,9/15/23 14:33,9/15/23 14:33
1.38216E+11,COCKN,MT56,VXU^V04,VXU,MT_COCKN_VXU_KNIMMUN.1.62790,KNIMMUN.1.62790,10/3/23 8:15,MT,10/3/23 8:15,10/3/23 8:15
1.38216E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88791,AGIMMUN.1.88791,10/3/23 8:25,MT,10/3/23 8:25,10/3/23 8:25
1.38216E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88790,AGIMMUN.1.88790,10/3/23 8:25,MT,10/3/23 8:25,10/3/23 8:25
1.38216E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95581,JMIMMUN.1.95581,10/3/23 8:19,MT,10/3/23 8:19,10/3/23 8:19
1.38216E+11,COCVW,MT56,VXU^V04,VXU,MT_COCVW_VXU_VWIMMUN.1.92435,VWIMMUN.1.92435,10/3/23 8:27,MT,10/3/23 8:27,10/3/23 8:27
1.38216E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181231,WYIMMUN.1.181231,10/3/23 7:26,MT,10/3/23 7:26,10/3/23 7:26
1.38216E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181232,WYIMMUN.1.181232,10/3/23 7:26,MT,10/3/23 7:26,10/3/23 7:26
1.38216E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181233,WYIMMUN.1.181233,10/3/23 7:26,MT,10/3/23 7:26,10/3/23 7:26
1.38216E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181234,WYIMMUN.1.181234,10/3/23 7:26,MT,10/3/23 7:26,10/3/23 7:26
1.38216E+11,COCMEN,MT56,VXU^V04,VXU,MT_COCMEN_VXU_MENIMMUN.1.20126,MENIMMUN.1.20126,10/3/23 7:24,MT,10/3/23 7:24,10/3/23 7:24
1.38216E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205434,WMIMMUN.1.205434,9/24/23 1:20,MT,9/24/23 1:20,9/24/23 1:20
1.38216E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205435,WMIMMUN.1.205435,9/24/23 1:22,MT,9/24/23 1:22,9/24/23 1:22
1.38216E+11,COCSR,MT56,VXU^V04,VXU,MT_COCSR_VXU_SRIMMUN.1.67794,SRIMMUN.1.67794,9/12/23 23:06,MT,9/12/23 23:06,9/12/23 23:06
1.38216E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139391,XJIMMUN.1.139391,10/3/23 8:29,MT,10/3/23 8:29,10/3/23 8:29
1.38217E+11,COCPL,MT56,VXU^V04,VXU,MT_COCPL_VXU_PLIMMUN.1.106289,PLIMMUN.1.106289,9/15/23 14:33,MT,9/15/23 14:33,9/15/23 14:33
1.38217E+11,COCKW,MT56,VXU^V04,VXU,MT_COCKW_VXU_KWIMMUN.1.85996,KWIMMUN.1.85996,9/30/23 5:09,MT,9/30/23 5:09,9/30/23 5:09
1.38217E+11,COCRA,MT56,VXU^V04,VXU,MT_COCRA_VXU_RAIMMUN.1.52195,RAIMMUN.1.52195,10/3/23 7:30,MT,10/3/23 7:30,10/3/23 7:30
1.38217E+11,COCDT,MT56,VXU^V04,VXU,MT_COCDT_VXU_DTIMMUN.1.30388,DTIMMUN.1.30388,10/3/23 8:41,MT,10/3/23 8:41,10/3/23 8:41
1.38217E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88792,AGIMMUN.1.88792,10/3/23 8:42,MT,10/3/23 8:42,10/3/23 8:42
1.38217E+11,COCCT,MT56,VXU^V04,VXU,MT_COCCT_VXU_CTIMMUN.1.86850,CTIMMUN.1.86850,10/3/23 7:31,MT,10/3/23 7:31,10/3/23 7:31
1.38217E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95582,JMIMMUN.1.95582,10/3/23 8:32,MT,10/3/23 8:32,10/3/23 8:32
1.38217E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95583,JMIMMUN.1.95583,10/3/23 8:32,MT,10/3/23 8:32,10/3/23 8:32
1.38217E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95586,JMIMMUN.1.95586,10/3/23 8:40,MT,10/3/23 8:40,10/3/23 8:40
1.38217E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95585,JMIMMUN.1.95585,10/3/23 8:32,MT,10/3/23 8:32,10/3/23 8:32
1.38217E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95584,JMIMMUN.1.95584,10/3/23 8:32,MT,10/3/23 8:32,10/3/23 8:32
1.38217E+11,COCJM,MT56,VXU^V04,VXU,MT_COCJM_VXU_JMIMMUN.1.95587,JMIMMUN.1.95587,10/3/23 8:40,MT,10/3/23 8:40,10/3/23 8:40
1.38217E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181235,WYIMMUN.1.181235,10/3/23 7:35,MT,10/3/23 7:35,10/3/23 7:35
1.38217E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205436,WMIMMUN.1.205436,9/24/23 1:43,MT,9/24/23 1:43,9/24/23 1:43
1.38217E+11,COCYK,MT56,VXU^V04,VXU,MT_COCYK_VXU_YKIMMUN.1.58513,YKIMMUN.1.58513,10/3/23 8:22,MT,10/3/23 8:22,10/3/23 8:22
1.38217E+11,COCAR,MT56,VXU^V04,VXU,MT_COCAR_VXU_ARIMMUN.1.127303,ARIMMUN.1.127303,9/15/23 14:46,MT,9/15/23 14:46,9/15/23 14:46
1.38217E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142672,BRIMMUN.1.142672,9/14/23 15:51,MT,9/14/23 15:51,9/14/23 15:51
1.38217E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142671,BRIMMUN.1.142671,9/14/23 15:49,MT,9/14/23 15:49,9/14/23 15:49
1.38217E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139392,XJIMMUN.1.139392,10/3/23 8:36,MT,10/3/23 8:36,10/3/23 8:36
1.38217E+11,COCDT,MT56,VXU^V04,VXU,MT_COCDT_VXU_DTIMMUN.1.30389,DTIMMUN.1.30389,10/3/23 8:46,MT,10/3/23 8:46,10/3/23 8:46
1.38217E+11,COCOS,MT56,VXU^V04,VXU,MT_COCOS_VXU_OSIMMUN.1.111317,OSIMMUN.1.111317,10/3/23 8:50,MT,10/3/23 8:50,10/3/23 8:50
1.38217E+11,COCHR,MT56,VXU^V04,VXU,MT_COCHR_VXU_HRIMMUN.1.117184,HRIMMUN.1.117184,10/3/23 8:52,MT,10/3/23 8:52,10/3/23 8:52
1.38218E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205437,WMIMMUN.1.205437,9/24/23 2:05,MT,9/24/23 2:05,9/24/23 2:05
1.38218E+11,COCSAA,MT56,VXU^V04,VXU,MT_COCSAA_VXU_SAAIMMUN.1.34566,SAAIMMUN.1.34566,10/3/23 8:51,MT,10/3/23 8:51,10/3/23 8:51
1.38218E+11,COCMMC,MT56,VXU^V04,VXU,MT_COCMMC_VXU_MMCIMMUN.1.12245,MMCIMMUN.1.12245,10/3/23 9:07,MT,10/3/23 9:07,10/3/23 9:07
1.38218E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160189,TRIMMUN.1.160189,10/3/23 8:53,MT,10/3/23 8:53,10/3/23 8:53
1.38218E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181236,WYIMMUN.1.181236,10/3/23 8:08,MT,10/3/23 8:08,10/3/23 8:08
1.38218E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123368,BAUIMMUN.1.123368,9/27/23 7:22,MT,9/27/23 7:22,9/27/23 7:22
1.38218E+11,COCFV,MT56,VXU^V04,VXU,MT_COCFV_VXU_FVIMMUN.1.53588,FVIMMUN.1.53588,10/3/23 9:04,MT,10/3/23 9:04,10/3/23 9:04
1.38218E+11,COCPF,MT56,VXU^V04,VXU,MT_COCPF_VXU_PFIMMUN.1.36851,PFIMMUN.1.36851,10/3/23 9:07,MT,10/3/23 9:07,10/3/23 9:07
1.38218E+11,COCPL,MT56,VXU^V04,VXU,MT_COCPL_VXU_PLIMMUN.1.106290,PLIMMUN.1.106290,9/15/23 14:53,MT,9/15/23 14:53,9/15/23 14:53
1.38218E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142673,BRIMMUN.1.142673,9/14/23 16:11,MT,9/14/23 16:11,9/14/23 16:11
1.38218E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142674,BRIMMUN.1.142674,9/14/23 16:11,MT,9/14/23 16:11,9/14/23 16:11
1.38218E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142675,BRIMMUN.1.142675,9/14/23 16:11,MT,9/14/23 16:11,9/14/23 16:11
1.38218E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142676,BRIMMUN.1.142676,9/14/23 16:11,MT,9/14/23 16:11,9/14/23 16:11
1.38218E+11,COCHM,MT56,VXU^V04,VXU,MT_COCHM_VXU_HMIMMUN.1.27747,HMIMMUN.1.27747,10/3/23 8:00,MT,10/3/23 8:00,10/3/23 8:00
1.38218E+11,COCUB,MT56,VXU^V04,VXU,MT_COCUB_VXU_UBIMMUN.1.63399,UBIMMUN.1.63399,9/12/23 23:33,MT,9/12/23 23:33,9/12/23 23:33
1.38219E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139394,XJIMMUN.1.139394,10/3/23 9:13,MT,10/3/23 9:13,10/3/23 9:13
1.38219E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139393,XJIMMUN.1.139393,10/3/23 9:12,MT,10/3/23 9:12,10/3/23 9:12
1.38219E+11,COCYS,MT56,VXU^V04,VXU,MT_COCYS_VXU_YSIMMUN.1.79946,YSIMMUN.1.79946,10/3/23 9:18,MT,10/3/23 9:18,10/3/23 9:18
1.38219E+11,COCVW,MT56,VXU^V04,VXU,MT_COCVW_VXU_VWIMMUN.1.92436,VWIMMUN.1.92436,10/3/23 9:29,MT,10/3/23 9:29,10/3/23 9:29
1.38219E+11,COCCC,MT56,VXU^V04,VXU,MT_COCCC_VXU_CCIMMUN.1.149989,CCIMMUN.1.149989,10/3/23 9:22,MT,10/3/23 9:22,10/3/23 9:22
1.38219E+11,COCPE,MT56,VXU^V04,VXU,MT_COCPE_VXU_PEIMMUN.1.10165,PEIMMUN.1.10165,10/3/23 9:25,MT,10/3/23 9:25,10/3/23 9:25
1.38219E+11,COCSZ,MT56,VXU^V04,VXU,MT_COCSZ_VXU_SZIMMUN.1.163997,SZIMMUN.1.163997,10/3/23 6:15,MT,10/3/23 6:15,10/3/23 6:15
1.38219E+11,COCDL,MT56,VXU^V04,VXU,MT_COCDL_VXU_DLIMMUN.1.108186,DLIMMUN.1.108186,9/15/23 15:11,MT,9/15/23 15:11,9/15/23 15:11
1.38219E+11,COCJR,MT56,VXU^V04,VXU,MT_COCJR_VXU_JRIMMUN.1.17504,JRIMMUN.1.17504,10/3/23 9:28,MT,10/3/23 9:28,10/3/23 9:28
1.38219E+11,COCFW,MT56,VXU^V04,VXU,MT_COCFW_VXU_FWIMMUN.1.79675,FWIMMUN.1.79675,10/3/23 5:57,MT,10/3/23 5:57,10/3/23 5:57
1.38219E+11,COCTG,MT56,VXU^V04,VXU,MT_COCTG_VXU_TGIMMUN.1.26781,TGIMMUN.1.26781,10/3/23 9:32,MT,10/3/23 9:32,10/3/23 9:32
1.38219E+11,COCUH,MT56,VXU^V04,VXU,MT_COCUH_VXU_UHIMMUN.1.17505,UHIMMUN.1.17505,10/3/23 9:32,MT,10/3/23 9:32,10/3/23 9:32
1.38219E+11,COCMT,MT56,VXU^V04,VXU,MT_COCMT_VXU_MTIMMUN.1.102021,MTIMMUN.1.102021,9/24/23 3:25,MT,9/24/23 3:25,9/24/23 3:25
1.38219E+11,COCEAF,MT56,VXU^V04,VXU,MT_COCEAF_VXU_EAFIMMUN.1.52091,EAFIMMUN.1.52091,10/3/23 9:32,MT,10/3/23 9:32,10/3/23 9:32
1.38219E+11,COCEAF,MT56,VXU^V04,VXU,MT_COCEAF_VXU_EAFIMMUN.1.52092,EAFIMMUN.1.52092,10/3/23 9:43,MT,10/3/23 9:43,10/3/23 9:43
1.38219E+11,COCSNV,MT56,VXU^V04,VXU,MT_COCSNV_VXU_SNVIMMUN.1.29973,SNVIMMUN.1.29973,10/3/23 6:36,MT,10/3/23 6:36,10/3/23 6:36
1.38219E+11,COCCC,MT56,VXU^V04,VXU,MT_COCCC_VXU_CCIMMUN.1.149990,CCIMMUN.1.149990,10/3/23 9:32,MT,10/3/23 9:32,10/3/23 9:32
